timestamp,gt_uref_raw,dataset_name,label,iref,tref,ohref,i_range_low,i_range_high,t_range_low,t_range_high,oh_range_low,oh_range_high
2021-12-20,1.6314336918898988,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-12-21,1.6306130692116279,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-12-22,1.630740032371295,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-12-23,1.629813807617354,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-12-24,1.6350668594471154,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-12-25,1.6354727923203884,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2021-12-26,1.6361570903523808,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-01-01,1.638503909,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-01-03,1.6287772866962025,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-01-04,1.6366973065156407,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-01-05,1.6390717934333332,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-01-07,1.624413573327806,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-01-08,1.6342571439126983,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-01-09,1.638846579,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-01-10,1.6297028738493724,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-01-11,1.6426463923746633,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-01-13,1.6301636420192838,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-01-14,1.6311452570384104,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-01-15,1.6317620356038594,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-01-16,1.632685742629966,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-01-17,1.633604724290909,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-01-26,1.6303871175820897,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-01-31,1.6273084482037037,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-01,1.6367336510000001,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-02,1.6321992576666666,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-04,1.6370298668140022,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-07,1.6309340685953755,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-08,1.6318954541906978,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-09,1.6383786062558139,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-10,1.6417863147514287,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-11,1.6393243116403509,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-12,1.6397384889395832,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-15,1.6279394185702774,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-16,1.6306205778981093,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-17,1.6345095526319648,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-18,1.6315382368573943,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-19,1.6337809218135197,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-20,1.6352054855204918,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-21,1.6345557609955752,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-24,1.6325001596107178,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-25,1.6334707966004274,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-26,1.6314258717344046,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-27,1.6343636189955357,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-02-28,1.633755330304348,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-03-03,1.6323279183793105,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-03-04,1.6365306788965517,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-03-05,1.6363981365389315,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-03-07,1.6339784164278846,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-03-08,1.6386629031342284,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-03-09,1.6442239306097561,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-03-10,1.6461161303233531,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-03-12,1.6417463048600427,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-03-21,1.6350923949059561,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-03-22,1.6359400902741934,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-03-23,1.6347622220338165,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-03-24,1.6337730900585585,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-03-25,1.6341841352874742,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-03-26,1.6355154878313414,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-03-27,1.6341036104805724,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-03-29,1.635811198938053,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
2022-03-30,1.636458532327476,G1M1_new,g1m1_low_load,0.3,58,11,0.28,0.32,56,60,1.6,76
